local gate - Source voltage	Si gate - Source voltage	Rxx1 - X	Rxx1 - Y	Rxx1 - R	Rxx1 - theta	Rxx2 - X	Rxx2 - Y	Rxx2 - R	Rxx2 - theta	Current - Drain_Current_I	Current - Y	Current - R	Current - theta_Drain_current	Si gate - Current	local gate - Current	
V	V	V	V	V	deg	V	V	V	deg	A	V	V	deg	A	A	
%megasweep	Current - Drain_Current_I:0.0	Current - Frequency:19.100137711	Current - Input configuration:A	Current - Output amplitude:9.9999999748e-07	Current - R:0.0	Current - Sensitivity:500 uV/pA	Current - Time constant:300 ms	Current - Value:0j	Current - Y:0.0	Current - theta_Drain_current:0.0	Magnet - Current field:0.0	Magnet - Field set point:8.0	Magnet - Persistent switch heater:0.0	Magnet - Rate:0.05	Magnet - SwitchHeaterDelay:20.0	Rxx1 - Frequency:13.1	Rxx1 - Input configuration:A-B	Rxx1 - Output amplitude:0.5	Rxx1 - R:0.0	Rxx1 - Sensitivity:1 mV/nA	Rxx1 - Time constant:300 ms	Rxx1 - Value:0j	Rxx1 - X:0.0	Rxx1 - Y:0.0	Rxx1 - theta:0.0	Rxx2 - Frequency:13.100039482	Rxx2 - Input configuration:A-B	Rxx2 - Output amplitude:0.0	Rxx2 - R:0.0	Rxx2 - Sensitivity:500 uV/pA	Rxx2 - Time constant:300 ms	Rxx2 - Value:0j	Rxx2 - X:0.0	Rxx2 - Y:0.0	Rxx2 - theta:0.0	Si gate - Current auto-range:True	Si gate - Current limit:1e-07	Si gate - Current:0.0	Si gate - Integration time (I):20 ms	Si gate - Measurement type:Current	Si gate - Output on:True	Si gate - Source type:Voltage	Si gate - Source voltage auto-range:False	Si gate - Source voltage range:21.0	Si gate - Source voltage:-2.4	local gate - Current auto-range:True	local gate - Current limit:1e-07	local gate - Current:0.0	local gate - Integration time (I):20 ms	local gate - Measurement type:Current	local gate - Output on:True	local gate - Source type:Voltage	local gate - Source voltage auto-range:False	local gate - Source voltage range:2.1	local gate - Source voltage:-1.0	

-1.000000000000000000e+00	1.189999999999923563e+00	8.317128049384336919e-06	8.661434662826650310e-07	8.318173968291375786e-06	5.962143421173095703e+00	8.375057404919061810e-06	-6.420762588277284522e-08	8.320334018208086491e-06	-4.444693922996520996e-01	5.205379238759633154e-06	2.960926622108672746e-06	5.980227342661237344e-06	2.966756057739257812e+01	4.946858034315937402e-09	-2.541800991906484342e-09
-1.000000000000000000e+00	1.199999999999923350e+00	8.040223292482551187e-06	8.282103749479574617e-07	8.030195203900802881e-06	5.903096675872802734e+00	8.040960892685689032e-06	-4.766062389194303250e-08	7.979899237398058176e-06	-3.385861217975616455e-01	5.166093615116551518e-06	2.916632183769252151e-06	5.927892289037117735e-06	2.944433593750000000e+01	4.972979805728527936e-09	-2.535101906175896147e-09
-1.000000000000000000e+00	1.209999999999923137e+00	7.747244126221630722e-06	7.934779659990454093e-07	7.744273716525640339e-06	5.872295856475830078e+00	7.720759640506003052e-06	-1.507401670153285522e-08	7.669632395845837891e-06	-1.052156388759613037e-01	5.143071120983222499e-06	2.858027983165811747e-06	5.879554919374641031e-06	2.905188369750976562e+01	5.004033187816503414e-09	-2.532599907567600894e-09
-1.000000000000000000e+00	1.219999999999922924e+00	7.485339665436185896e-06	7.673398272345366422e-07	7.485839887522161007e-06	5.876241683959960938e+00	7.447741609212243930e-06	-7.742643859387499106e-09	7.402749815810238943e-06	-5.532453209161758423e-02	5.119680281495675445e-06	2.790961616483400576e-06	5.828785560879623517e-06	2.858383178710937500e+01	5.031123073706567084e-09	-2.530224918473322759e-09
-1.000000000000000000e+00	1.229999999999922711e+00	7.262597591761732474e-06	7.434882718371227384e-07	7.267459295690059662e-06	5.865824222564697266e+00	7.187086794147035107e-06	-1.354515610785256285e-09	7.146716143324738368e-06	-2.096867933869361877e-02	5.121577942190924659e-06	2.751870624706498347e-06	5.815537406306248158e-06	2.823643684387207031e+01	5.058085950082613635e-09	-2.527215103853563960e-09
-1.000000000000000000e+00	1.239999999999922498e+00	7.078703220031457022e-06	7.212684067781083286e-07	7.086009645718149841e-06	5.837046623229980469e+00	6.934566044947132468e-06	-2.654046049599401158e-08	6.896284048707457259e-06	-2.451781630516052246e-01	5.127067652210826054e-06	2.763904831226682290e-06	5.824687377753434703e-06	2.834498977661132812e+01	5.085432075446760791e-09	-2.526916897949149643e-09
-1.000000000000000000e+00	1.249999999999922284e+00	6.931521966180298477e-06	7.037334626147639938e-07	6.948630016267998144e-06	5.804143905639648438e+00	6.744057827745564282e-06	-7.999018691862147534e-08	6.720298188156448305e-06	-7.074060440063476562e-01	5.126698852109257132e-06	2.780007207547896542e-06	5.833360773976892233e-06	2.845701408386230469e+01	5.110155854026743327e-09	-2.530309073378589346e-09
-1.000000000000000000e+00	1.259999999999922071e+00	6.837758064648369327e-06	6.900542075527482666e-07	6.859529548819409683e-06	5.772341251373291016e+00	6.636954822170082480e-06	-1.003973295610194327e-07	6.622015916946111247e-06	-8.687590360641479492e-01	5.152559424459468573e-06	2.755343984972569160e-06	5.848765340488171205e-06	2.808149909973144531e+01	5.137882119754522137e-09	-2.518139030627253305e-09
-1.000000000000000000e+00	1.269999999999921858e+00	6.784563083783723414e-06	6.846406108707014937e-07	6.811468665546271950e-06	5.772569656372070312e+00	6.584347374882781878e-06	-1.339092960961352219e-07	6.586539711861405522e-06	-1.172709345817565918e+00	5.193492597754811868e-06	2.731304675762658007e-06	5.872950168850366026e-06	2.771344757080078125e+01	5.164170868710016293e-09	-2.523949049759721674e-09
-1.000000000000000000e+00	1.279999999999921645e+00	6.754889000148978084e-06	6.864108286208647769e-07	6.787337497371481732e-06	5.801111698150634766e+00	6.632233635173179209e-06	-1.481048883533730987e-07	6.643879260082030669e-06	-1.281387805938720703e+00	5.229865564615465701e-06	2.768451167867169715e-06	5.924850484007038176e-06	2.788738059997558594e+01	5.190675000932287730e-09	-2.525943010311948456e-09
-1.000000000000000000e+00	1.289999999999921432e+00	6.748505711584584787e-06	6.882727916490694042e-07	6.783922344766324386e-06	5.824180603027343750e+00	6.648631369898794219e-06	-1.449018753874042886e-07	6.649747774645220488e-06	-1.242454051971435547e+00	5.284868620947236195e-06	2.841581817847327329e-06	6.010191555105848238e-06	2.824607849121093750e+01	5.218522058925145757e-09	-2.527341003144556453e-09
-1.000000000000000000e+00	1.299999999999921219e+00	6.760403266525827348e-06	6.885857146698981524e-07	6.799823950132122263e-06	5.817423820495605469e+00	6.687740096822381020e-06	-1.246355623152339831e-07	6.703277904307469726e-06	-1.039491534233093262e+00	5.325899564923020080e-06	2.877811539292451926e-06	6.054605819372227415e-06	2.838541030883789062e+01	5.243338208060777106e-09	-2.519962905012107512e-09
-1.000000000000000000e+00	1.309999999999921005e+00	6.787136044295039028e-06	7.008210332060116343e-07	6.828547157056163996e-06	5.893710613250732422e+00	6.767061677237506956e-06	-7.810369595517840935e-08	6.788181963202077895e-06	-6.463185548782348633e-01	5.312710072757909074e-06	2.878705572584294714e-06	6.039164873072877526e-06	2.847076606750488281e+01	5.270258007783468202e-09	-2.516443053934835916e-09
-1.000000000000000000e+00	1.319999999999920792e+00	6.831785867689177394e-06	7.103183179424377158e-07	6.877145551698049530e-06	5.931269168853759766e+00	6.901939286763081327e-06	-5.357042454079419258e-08	6.919758106960216537e-06	-4.248018860816955566e-01	5.293784852256067097e-06	2.876195594581076875e-06	6.023994046699954197e-06	2.851824378967285156e+01	5.299078065235107715e-09	-2.516401087504505085e-09
-1.000000000000000000e+00	1.329999999999920579e+00	6.884411050123162568e-06	7.187158530541637447e-07	6.933119038876611739e-06	5.953363418579101562e+00	6.992700491537107155e-06	-3.468543852136463101e-08	7.011487014096928760e-06	-2.507686614990234375e-01	5.293489721225341782e-06	2.868195906557957642e-06	6.021214176143985242e-06	2.843886756896972656e+01	5.325409890843957328e-09	-2.514874974934855345e-09
-1.000000000000000000e+00	1.339999999999920366e+00	6.945350378373404965e-06	7.281191756192129105e-07	6.995995590841630474e-06	5.971654891967773438e+00	7.076419024087954313e-06	-5.330890839871926801e-09	7.092136911523994058e-06	-4.590569809079170227e-02	5.302893441694322973e-06	2.848023541446309537e-06	6.022093657520599663e-06	2.821239471435546875e+01	5.349380938213244008e-09	-2.520258890470472579e-09
-1.000000000000000000e+00	1.349999999999920153e+00	7.017495590844191611e-06	7.307835403480567038e-07	7.064892997732385993e-06	5.933721542358398438e+00	7.194241788965882733e-06	-2.160966694475519034e-08	7.213347998913377523e-06	-1.925481557846069336e-01	5.338628852769033983e-06	2.821699808919220231e-06	6.046125236025545746e-06	2.780298995971679688e+01	5.378237855069301077e-09	-2.519962016833687812e-09
-1.000000000000000000e+00	1.359999999999919940e+00	7.079311671986943111e-06	7.345989843088318594e-07	7.128776815079618245e-06	5.915066719055175781e+00	7.278963948920136318e-06	-6.952063102971806074e-08	7.289133009180659428e-06	-5.552123785018920898e-01	5.400952431955374777e-06	2.820776671796920709e-06	6.102522092987783253e-06	2.753522300720214844e+01	5.402720049119125179e-09	-2.515893937626856314e-09
-1.000000000000000000e+00	1.369999999999919726e+00	7.150658348109573126e-06	7.422432872772333212e-07	7.202457709354348481e-06	5.915315628051757812e+00	7.366399131569778547e-06	-9.339899520455219317e-08	7.386551715171663091e-06	-7.439680695533752441e-01	5.461438377096783370e-06	2.865576334443176165e-06	6.175446287670638412e-06	2.767014503479003906e+01	5.429007909896199635e-09	-2.515043950879203294e-09
-1.000000000000000000e+00	1.379999999999919513e+00	7.224374257930321619e-06	7.505805115215480328e-07	7.275602456502383575e-06	5.927990913391113281e+00	7.435229690599953756e-06	-1.046799198434200662e-07	7.440282388415653259e-06	-7.988093495368957520e-01	5.510612027137540281e-06	2.931567451014416292e-06	6.250347723835147917e-06	2.800050735473632812e+01	5.457029050859318886e-09	-2.511947982952733582e-09
-1.000000000000000000e+00	1.389999999999919300e+00	7.292761438293382525e-06	7.593110922243795358e-07	7.341133368754526600e-06	5.936646461486816406e+00	7.477159215341089293e-06	-8.917004379327408969e-08	7.485856713174143806e-06	-7.048977017402648926e-01	5.570114808506332338e-06	2.992330792039865628e-06	6.334747013170272112e-06	2.820654106140136719e+01	5.483950182849639532e-09	-2.509149998886073263e-09
-1.000000000000000000e+00	1.399999999999919087e+00	7.346895472437608987e-06	7.669330557291687001e-07	7.394988188025308773e-06	5.953448772430419922e+00	7.520930466853315011e-06	-7.407815161286634975e-08	7.525866294599836692e-06	-5.565237998962402344e-01	5.656727807945571840e-06	3.057584535781643353e-06	6.445568942581303418e-06	2.834497833251953125e+01	5.511798129020917258e-09	-2.505164964361483726e-09
-1.000000000000000000e+00	1.409999999999918874e+00	7.395449756586458534e-06	7.757932394270028453e-07	7.442189144057920203e-06	5.986819267272949219e+00	7.578935310448287055e-06	-5.279928672052847105e-08	7.592469955852720886e-06	-4.032680392265319824e-01	5.777024853159673512e-06	3.162181656080065295e-06	6.609154297620989382e-06	2.862570381164550781e+01	5.540575109819201316e-09	-2.500075924061206933e-09
-1.000000000000000000e+00	1.419999999999918661e+00	7.426800493703922257e-06	7.781938506923324894e-07	7.472845936717931181e-06	5.977600574493408203e+00	7.621734312124317512e-06	-8.135587847846181830e-08	7.630199434061069041e-06	-6.411703228950500488e-01	5.942552888882346451e-06	3.286656465206760913e-06	6.818996553192846477e-06	2.884562873840332031e+01	5.565342853230959008e-09	-2.500627926949050561e-09
-1.000000000000000000e+00	1.429999999999918447e+00	7.468953754141693935e-06	7.774472692290146369e-07	7.514975095546105877e-06	5.934272766113281250e+00	7.692247891100123525e-06	-1.187816351944093185e-07	7.701656613789964467e-06	-8.774077296257019043e-01	6.150688022898975760e-06	3.398495437068049796e-06	7.056827598717063665e-06	2.882513999938964844e+01	5.584977813555269677e-09	-2.492910100571066323e-09
-1.000000000000000000e+00	1.439999999999918234e+00	7.495230420317966491e-06	7.769756962261453737e-07	7.539604666817467660e-06	5.917040348052978516e+00	7.736573024885728955e-06	-8.281097052531549707e-08	7.740632099739741534e-06	-5.875089168548583984e-01	6.332065822789445519e-06	3.489395567157771438e-06	7.262319286382989958e-06	2.874593925476074219e+01	5.614976039680641406e-09	-2.504485951959622980e-09
-1.000000000000000000e+00	1.449999999999918021e+00	7.509320766985183582e-06	7.869289220252539963e-07	7.550703230663202703e-06	5.986327648162841797e+00	7.709988494752906263e-06	-3.755092947699267825e-08	7.699891284573823214e-06	-2.685442566871643066e-01	6.533184205181896687e-06	3.580758175303344615e-06	7.480291060346644372e-06	2.861631965637207031e+01	5.641981104531623714e-09	-2.497785089872195385e-09
-1.000000000000000000e+00	1.459999999999917808e+00	7.505503162974491715e-06	7.926487342047039419e-07	7.546237611677497625e-06	6.026245117187500000e+00	7.656936759303789586e-06	-2.034008517171059793e-09	7.651648047612980008e-06	-1.640952890738844872e-03	6.725067578372545540e-06	3.689904133352683857e-06	7.698255103605333716e-06	2.868416213989257812e+01	5.668398195268764539e-09	-2.495750051068057473e-09
-1.000000000000000000e+00	1.469999999999917595e+00	7.490138614230090752e-06	7.898995022515009623e-07	7.528576134063769132e-06	6.020193099975585938e+00	7.646171980013605207e-06	1.898557222546060075e-08	7.649437065992970020e-06	1.379681080579757690e-01	6.890998065500753000e-06	3.842315891233738512e-06	7.919819836388342083e-06	2.907317161560058594e+01	5.697850191666020692e-09	-2.490321948656060158e-09
-1.000000000000000000e+00	1.479999999999917382e+00	7.465672752005048096e-06	7.847697247598262038e-07	7.501812433474697173e-06	6.004046916961669922e+00	7.649229701200965792e-06	1.487508605180209997e-08	7.648077371413819492e-06	1.165144890546798706e-01	7.151731097110314295e-06	4.030359377793502063e-06	8.257446097559295595e-06	2.925389289855957031e+01	5.725822926905266286e-09	-2.487990924393557179e-09
-1.000000000000000000e+00	1.489999999999917168e+00	7.432759502989938483e-06	7.780284363434475381e-07	7.467368959623854607e-06	5.979032993316650391e+00	7.614892638230230659e-06	8.594245315407533781e-09	7.609252861584536731e-06	4.093503206968307495e-02	7.541820195910986513e-06	4.229180376569274813e-06	8.713605893717613071e-06	2.907106018066406250e+01	5.748998166410501653e-09	-2.491679973459781650e-09
-1.000000000000000000e+00	1.499999999999916955e+00	7.398556590487714857e-06	7.736564384686062112e-07	7.432865004375344142e-06	5.973188400268554688e+00	7.583772003272315487e-06	-6.187633516674395651e-08	7.577323685836745426e-06	-4.806728661060333252e-01	8.009119483176618814e-06	4.462695414986228570e-06	9.239317478204611689e-06	2.892572975158691406e+01	5.777013978303102704e-09	-2.489136008421155566e-09
-1.000000000000000000e+00	1.509999999999916742e+00	7.360994914051843807e-06	7.713407512710546143e-07	7.394516160275088623e-06	5.988637924194335938e+00	7.529788490501232445e-06	-8.357540792758300086e-08	7.523644399043405429e-06	-6.458575129508972168e-01	8.505217920173890889e-06	4.740552412840770558e-06	9.817212230700533837e-06	2.890970611572265625e+01	5.803387104208468372e-09	-2.489094041990824735e-09
-1.000000000000000000e+00	1.519999999999916529e+00	7.323611498577520251e-06	7.638686270183825400e-07	7.358013590419432148e-06	5.953691482543945312e+00	7.508625458285678178e-06	-1.158647364718490280e-07	7.507787813665345311e-06	-8.881994485855102539e-01	9.132770173891913146e-06	5.098387646285118535e-06	1.056560995493782684e-05	2.890422439575195312e+01	5.828833860022086810e-09	-2.484046968120878773e-09
-1.000000000000000000e+00	1.529999999999916316e+00	7.298617674678098410e-06	7.520400231442181394e-07	7.332988843700150028e-06	5.884361743927001953e+00	7.461847872036742046e-06	-1.312226203253885615e-07	7.448948053934145719e-06	-1.023737788200378418e+00	9.914379916153848171e-06	5.519696060218848288e-06	1.148601131717441604e-05	2.880348396301269531e+01	5.856347851107557290e-09	-2.482011041138321161e-09
-1.000000000000000000e+00	1.539999999999916103e+00	7.279359579115407541e-06	7.464968234671687242e-07	7.315290531550999731e-06	5.857500076293945312e+00	7.406352779071312398e-06	-1.626558798761834623e-07	7.402093160635558888e-06	-1.258131027221679688e+00	1.085543681256240234e-05	5.984435574646340683e-06	1.255436018254840747e-05	2.852747154235839844e+01	5.884405851475094096e-09	-2.477219984697853761e-09
-1.000000000000000000e+00	1.549999999999915890e+00	7.271507001860300079e-06	7.399365813398617320e-07	7.308708063646918163e-06	5.805583953857421875e+00	7.374716460617491975e-06	-1.304045440519985277e-07	7.373123025899985805e-06	-9.690961837768554688e-01	1.198695645143743604e-05	6.565724561369279400e-06	1.386770054523367435e-05	2.836864852905273438e+01	5.909600808706727548e-09	-2.476838956155802407e-09
-1.000000000000000000e+00	1.559999999999915676e+00	7.279178589669754729e-06	7.311992931136046536e-07	7.320038093894254416e-06	5.733310222625732422e+00	7.406887561955954880e-06	-5.187392915217969858e-08	7.411477781715802848e-06	-3.802143931388854980e-01	1.337247886112891138e-05	7.367146281467285007e-06	1.549707121739629656e-05	2.847237014770507812e+01	5.938168179397962376e-09	-2.468695914359386734e-09
-1.000000000000000000e+00	1.569999999999915463e+00	7.309903139685047790e-06	7.343889478761411738e-07	7.354060016950825229e-06	5.730970859527587891e+00	7.440426088578533381e-06	-2.565980317115190701e-08	7.448241831298219040e-06	-1.959956735372543335e-01	1.512233757239300758e-05	8.376237019547261298e-06	1.759175938786938787e-05	2.855896186828613281e+01	5.966350080655047350e-09	-2.468526938415038785e-09
-1.000000000000000000e+00	1.579999999999915250e+00	7.365194505837280303e-06	7.359714118138072081e-07	7.416327207465656102e-06	5.694040298461914062e+00	7.517325229855487123e-06	-1.331940424620370322e-08	7.528873993578599766e-06	-9.992737323045730591e-02	1.731097472656983882e-05	9.585442057868931442e-06	2.015661630139220506e-05	2.850160408020019531e+01	5.989905016434704521e-09	-2.475736060603139777e-09
-1.000000000000000000e+00	1.589999999999915037e+00	7.473665391444228590e-06	7.361256280091765802e-07	7.533096777478931472e-06	5.604692459106445312e+00	7.638661372766364366e-06	-1.909062419258589216e-08	7.671050298085901886e-06	-1.459201574325561523e-01	1.992058605537749827e-05	1.094894832931458950e-05	2.315702477062586695e-05	2.831385612487792969e+01	6.018257003859162069e-09	-2.474803029173244795e-09
-1.000000000000000000e+00	1.599999999999914824e+00	7.640552212251350284e-06	7.343151082750409842e-07	7.708265002293046564e-06	5.461562633514404297e+00	7.830924914742354304e-06	-4.764497774090159510e-08	7.863813152653165162e-06	-3.704062700271606445e-01	2.293714351253584027e-05	1.245999919774476439e-05	2.657949153217487037e-05	2.804710578918457031e+01	6.041890987518172551e-09	-2.468441895331352498e-09
-1.000000000000000000e+00	1.609999999999914611e+00	7.853709576011169702e-06	7.342123353737406433e-07	7.925712452561128885e-06	5.306607723236083984e+00	8.096353667497169226e-06	-1.227356563049397664e-07	8.145425454131327569e-06	-8.969779610633850098e-01	2.628112815727945417e-05	1.413110021530883387e-05	3.038925569853745401e-05	2.782003784179687500e+01	6.070878910691135388e-09	-2.466238990805891262e-09
-1.000000000000000000e+00	1.619999999999914397e+00	8.124526175379287452e-06	7.320933832488663029e-07	8.211430213123094290e-06	5.106882572174072266e+00	8.411124326812569052e-06	-1.882597899793836405e-07	8.473572961520403624e-06	-1.276208877563476562e+00	3.005782855325378478e-05	1.607730155228637159e-05	3.475245466688647866e-05	2.767207908630371094e+01	6.097760074652569529e-09	-2.461868930936361721e-09
-1.000000000000000000e+00	1.629999999999914184e+00	8.479230928060133010e-06	7.253386797856364865e-07	8.588960554334335029e-06	4.831361293792724609e+00	8.806739060673862696e-06	-2.215460028764937306e-07	8.895001883502118289e-06	-1.451894998550415039e+00	3.469824878266081214e-05	1.846412669692654163e-05	4.027749673696234822e-05	2.746504974365234375e+01	6.124682094821309875e-09	-2.457545056344656587e-09
-1.000000000000000000e+00	1.639999999999913971e+00	8.959444130596239120e-06	7.211633601400535554e-07	9.077535651158541441e-06	4.538035392761230469e+00	9.349155334348324686e-06	-2.722218823691946454e-07	9.465759831073228270e-06	-1.662466287612915039e+00	4.097893179277889431e-05	2.150315594917628914e-05	4.733972673420794308e-05	2.709636306762695312e+01	6.151434028822677647e-09	-2.458391934467840656e-09
-1.000000000000000000e+00	1.649999999999913758e+00	9.584236977389082313e-06	7.057205380078812595e-07	9.721032256493344903e-06	4.139519691467285156e+00	1.008103026833850890e-05	-3.666803820578934392e-07	1.023373442876618356e-05	-2.088873147964477539e+00	4.920914216199889779e-05	2.533011684135999531e-05	5.678631714545190334e-05	2.663669776916503906e+01	6.178308975535173886e-09	-2.453389047474274776e-09
-1.000000000000000000e+00	1.659999999999913545e+00	1.034147680911701173e-05	6.514438268823141698e-07	1.049919410434085876e-05	3.518672704696655273e+00	1.097142740036360919e-05	-5.082697498437482864e-07	1.114233691623667255e-05	-2.681310176849365234e+00	5.911601328989490867e-05	2.980475983349606395e-05	6.792275962652638555e-05	2.611340713500976562e+01	6.206291036647826331e-09	-2.448429015089459426e-09
-1.000000000000000000e+00	1.669999999999913332e+00	1.128845724451821297e-05	4.963696369486569893e-07	1.147305192716885358e-05	2.428140640258789062e+00	1.207896730193169788e-05	-8.017033792384609114e-07	1.230428370035951957e-05	-3.820580482482910156e+00	7.405750511679798365e-05	3.615585956140421331e-05	8.514174987794831395e-05	2.519918441772460938e+01	6.231481997076571133e-09	-2.448852010061841611e-09
-1.000000000000000000e+00	1.679999999999913118e+00	1.248709304491057992e-05	2.356343173914865474e-07	1.273009547730907798e-05	9.666373729705810547e-01	1.348696150671457872e-05	-1.234497972291137557e-06	1.383668768539791927e-05	-5.203596591949462891e+00	9.980134927900508046e-05	4.605737558449618518e-05	1.152692711912095547e-04	2.367918014526367188e+01	6.262196983186640864e-09	-2.446731928174017412e-09
-1.000000000000000000e+00	1.689999999999912905e+00	1.419954878656426445e-05	-8.403585383121026098e-08	1.453638833481818438e-05	-3.962073326110839844e-01	1.540716402814723551e-05	-1.747946612340456340e-06	1.585036079632118344e-05	-6.402617454528808594e+00	1.425010414095595479e-04	6.015514009050093591e-05	1.627293095225468278e-04	2.181635475158691406e+01	6.287015796857531313e-09	-2.445120994565286310e-09
-1.000000000000000000e+00	1.699999999999912692e+00	1.657067514315713197e-05	-3.404796586892189225e-07	1.704059650364797562e-05	-1.163701891899108887e+00	1.793831688701175153e-05	-2.307283239133539610e-06	1.858639916463289410e-05	-7.176277637481689453e+00	1.921995426528155804e-04	7.359150185948237777e-05	2.129016793332993984e-04	2.027633476257324219e+01	6.311108968759526761e-09	-2.440329938124818909e-09
-1.000000000000000000e+00	1.709999999999912479e+00	1.978113687073346227e-05	-2.698436674108961597e-07	2.041592597379349172e-05	-7.131298184394836426e-01	2.133066845999564976e-05	-2.615980974951526150e-06	2.214823689428158104e-05	-6.774109363555908203e+00	2.270188560942187905e-04	8.094674558378756046e-05	2.437271323287859559e-04	1.940319061279296875e+01	6.341739133830515129e-09	-2.440839086403912006e-09
-1.000000000000000000e+00	1.719999999999912266e+00	2.390333975199609995e-05	1.993485057028010488e-07	2.467179547238629311e-05	5.420147776603698730e-01	2.558559026510920376e-05	-2.648502686497522518e-06	2.653671981533989310e-05	-5.683543682098388672e+00	2.270981931360438466e-04	7.876407471485435963e-05	2.362848608754575253e-04	1.943377304077148438e+01	6.366344784680677549e-09	-2.436769008795636182e-09
-1.000000000000000000e+00	1.729999999999912053e+00	2.881857290049083531e-05	8.995347684503940400e-07	2.977181611640844494e-05	1.815751075744628906e+00	3.069421654799953103e-05	-2.550325007177889347e-06	3.177668622811324894e-05	-4.569632053375244141e+00	1.863748620962724090e-04	6.625494279433041811e-05	1.880639756564050913e-04	2.045525360107421875e+01	6.390691975610707232e-09	-2.435835089187321501e-09
-1.000000000000000000e+00	1.739999999999911839e+00	3.447671042522415519e-05	1.630217752790485974e-06	3.555911462171934545e-05	2.683967113494873047e+00	3.660580478026531637e-05	-2.492699877620907500e-06	3.785705484915524721e-05	-3.768652200698852539e+00	1.259599084733054042e-04	4.798464215127751231e-05	1.253603113582357764e-04	2.229893875122070312e+01	6.421620124541504993e-09	-2.438464097309633871e-09
-1.000000000000000000e+00	1.749999999999911626e+00	4.113657996640540659e-05	2.240742105641402304e-06	4.241922215442173183e-05	3.053994417190551758e+00	4.351171082817018032e-05	-2.727453647821675986e-06	4.485537647269666195e-05	-3.495141029357910156e+00	7.654556975467130542e-05	3.215549440938048065e-05	7.776990969432517886e-05	2.431591796875000000e+01	6.447530953579416746e-09	-2.436640889058594439e-09
-1.000000000000000000e+00	1.759999999999911413e+00	4.892994184046983719e-05	2.743046252362546511e-06	5.037241498939692974e-05	3.138990879058837891e+00	5.146271723788231611e-05	-3.186379672115435824e-06	5.304713704390451312e-05	-3.460752725601196289e+00	5.011971006751991808e-05	2.286857852595858276e-05	5.286756640998646617e-05	2.548707389831542969e+01	6.471839952837399323e-09	-2.437700041824086838e-09
-1.000000000000000000e+00	1.769999999999911200e+00	5.772049553343094885e-05	3.172266588080674410e-06	5.936995512456633151e-05	3.072925806045532227e+00	6.061178646632470191e-05	-3.820252914010779932e-06	6.232572195585817099e-05	-3.533299446105957031e+00	3.947002187487669289e-05	1.867468563432339579e-05	4.277075277059338987e-05	2.575800895690917969e+01	6.498336979632313160e-09	-2.435537993505931809e-09
-1.000000000000000000e+00	1.779999999999910987e+00	6.735793431289494038e-05	3.455056457823957317e-06	6.907094211783260107e-05	2.866944551467895508e+00	7.034658483462408185e-05	-4.707254902314161882e-06	7.213191565824672580e-05	-3.770532369613647461e+00	3.567398380255326629e-05	1.698390769888646901e-05	3.923773329006507993e-05	2.559866714477539062e+01	6.525556095482443197e-09	-2.434985990618088181e-09
-1.000000000000000000e+00	1.789999999999910774e+00	7.735109102213755250e-05	3.605381152738118544e-06	7.911804277682676911e-05	2.607552766799926758e+00	8.036505460040643811e-05	-5.781106665381230414e-06	8.221156895160675049e-05	-4.056911945343017578e+00	3.455821934039704502e-05	1.634303043829277158e-05	3.818182085524313152e-05	2.532014656066894531e+01	6.551509112995290707e-09	-2.433544921132124728e-09
-1.000000000000000000e+00	1.799999999999910560e+00	8.737964526517316699e-05	3.583883199098636396e-06	8.909268944989889860e-05	2.296249628067016602e+00	9.044881880981847644e-05	-7.046816335787298158e-06	9.228902490576729178e-05	-4.408719539642333984e+00	3.476238634902983904e-05	1.625265576876699924e-05	3.850487337331287563e-05	2.496240997314453125e+01	6.578937838952469974e-09	-2.433033996496192231e-09
-1.000000000000000000e+00	1.809999999999910347e+00	9.746132127474993467e-05	3.433031224631122313e-06	9.920729644363746047e-05	1.971105456352233887e+00	1.006212987704202533e-04	-8.571643775212578475e-06	1.026972531690262258e-04	-4.822243213653564453e+00	3.603778895922005177e-05	1.655027335800696164e-05	3.992202982772141695e-05	2.449548912048339844e+01	6.602574043057529707e-09	-2.432315016065444979e-09
-1.000000000000000000e+00	1.819999999999910134e+00	1.073336097761057317e-04	3.240736759835272096e-06	1.092865350074134767e-04	1.687013864517211914e+00	1.106751224142499268e-04	-1.019532737700501457e-05	1.129239244619384408e-04	-5.220572948455810547e+00	3.809912232100032270e-05	1.711379445623606443e-05	4.215412991470657289e-05	2.396943664550781250e+01	6.630846982602633943e-09	-2.420442068995498630e-09
-1.000000000000000000e+00	1.829999999999909921e+00	1.177132362499833107e-04	3.020386657226481475e-06	1.195848599309101701e-04	1.432674765586853027e+00	1.208135290653444827e-04	-1.194715241581434384e-05	1.230584603035822511e-04	-5.606536865234375000e+00	4.063387677888385952e-05	1.777800207491964102e-05	4.473152876016683877e-05	2.343112564086914062e+01	6.658440021567457734e-09	-2.425952994045132982e-09
-1.000000000000000000e+00	1.839999999999909708e+00	1.292283413931727409e-04	2.770512082861387171e-06	1.311552332481369376e-04	1.199784159660339355e+00	1.310424413532018661e-04	-1.390921261190669611e-05	1.334280677838250995e-04	-6.019831180572509766e+00	4.298218846088275313e-05	1.836916089814621955e-05	4.709590939455665648e-05	2.296194076538085938e+01	6.686078801720896081e-09	-2.420611933118266279e-09
